trial,worker,game,opponent,C_PARAM,DEPTH_LIMIT,PB_WEIGHT,EARLY_GAME_TARGET_LENGTH,result,survival,final_length,optuna_score
56,0,6,Vanilla,1.0857,12,2.8092,5,win,0.21,5,0.7565
56,0,7,Heuristic,1.0857,12,2.8092,5,loss,0.2367,4,0.048
56,0,8,Heuristic,1.0857,12,2.8092,5,loss,0.6133,16,0.242
56,0,9,Heuristic,1.0857,12,2.8092,5,loss,0.2167,5,0.0575
56,0,10,RahulMCTS,1.0857,12,2.8092,5,win,0.0333,3,0.705
56,0,11,Vanilla,1.0857,12,2.8092,5,loss,0.0933,3,0.014
56,0,12,Heuristic,1.0857,12,2.8092,5,win,0.4267,10,0.8515
56,0,13,RahulMCTS,1.0857,12,2.8092,5,win,0.0067,3,0.701
56,0,14,Vanilla,1.0857,12,2.8092,5,win,0.1567,4,0.736
56,0,15,Heuristic,1.0857,12,2.8092,5,win,0.1933,9,0.804
56,0,16,RahulMCTS,1.0857,12,2.8092,5,win,0.0333,3,0.705
56,0,17,Heuristic,1.0857,12,2.8092,5,loss,0.2933,7,0.094
56,0,18,RahulMCTS,1.0857,12,2.8092,5,win,0.0067,3,0.701
56,0,19,RahulMCTS,1.0857,12,2.8092,5,win,0.0333,4,0.7175
57,3,0,RahulMCTS,1.0012,9,3.0806,5,win,0.0333,3,0.705
57,3,1,Vanilla,1.0012,9,3.0806,5,win,0.1033,3,0.7155
57,3,2,Heuristic,1.0012,9,3.0806,5,loss,0.25,5,0.0625
57,3,3,RahulMCTS,1.0012,9,3.0806,5,win,0.0367,4,0.718
57,3,4,Vanilla,1.0012,9,3.0806,5,win,0.6567,11,0.8985
57,3,5,Heuristic,1.0012,9,3.0806,5,loss,0.06,3,0.009
57,3,6,Vanilla,1.0012,9,3.0806,5,loss,0.08,3,0.012
57,3,7,Heuristic,1.0012,9,3.0806,5,loss,0.18,4,0.0395
57,3,8,Vanilla,1.0012,9,3.0806,5,win,0.17,7,0.7755
57,3,9,Heuristic,1.0012,9,3.0806,5,win,0.8733,22,0.981
57,3,10,Vanilla,1.0012,9,3.0806,5,loss,0.09,4,0.026
57,3,11,Heuristic,1.0012,9,3.0806,5,draw,0.17,4,0.038
57,3,12,Vanilla,1.0012,9,3.0806,5,loss,0.06,3,0.009
57,3,13,Heuristic,1.0012,9,3.0806,5,win,0.2767,9,0.8165
57,3,14,RahulMCTS,1.0012,9,3.0806,5,win,0.0733,3,0.711
57,3,15,RahulMCTS,1.0012,9,3.0806,5,win,0.0333,3,0.705
57,3,16,Vanilla,1.0012,9,3.0806,5,win,0.3567,11,0.8535
57,3,17,Vanilla,1.0012,9,3.0806,5,loss,0.3133,4,0.0595
57,3,18,Heuristic,1.0012,9,3.0806,5,win,0.65,23,0.9475
57,3,19,RahulMCTS,1.0012,9,3.0806,5,win,0.0433,4,0.719
59,3,0,Heuristic,0.6286,7,10.75,21,win,0.1933,4,0.7415
59,3,1,Heuristic,0.6286,7,10.75,21,loss,0.14,4,0.0335
59,3,2,Heuristic,0.6286,7,10.75,21,loss,0.1,3,0.015
59,3,3,RahulMCTS,0.6286,7,10.75,21,win,0.0333,5,0.73
59,3,4,Heuristic,0.6286,7,10.75,21,loss,0.0867,4,0.0255
59,3,5,Vanilla,0.6286,7,10.75,21,win,0.1567,6,0.761
59,3,6,Vanilla,0.6286,7,10.75,21,win,0.3033,11,0.8455
59,3,7,RahulMCTS,0.6286,7,10.75,21,win,0.0067,3,0.701
59,3,8,RahulMCTS,0.6286,7,10.75,21,win,0.0067,3,0.701
59,3,9,Vanilla,0.6286,7,10.75,21,win,0.4133,12,0.8745
59,3,10,Heuristic,0.6286,7,10.75,21,loss,0.1333,7,0.07
59,3,11,Vanilla,0.6286,7,10.75,21,win,0.5033,17,0.9255
59,3,12,Vanilla,0.6286,7,10.75,21,win,0.1067,5,0.741
59,3,13,RahulMCTS,0.6286,7,10.75,21,win,0.0333,4,0.7175
59,3,14,Heuristic,0.6286,7,10.75,21,loss,0.53,15,0.2295
59,3,15,RahulMCTS,0.6286,7,10.75,21,win,0.0733,3,0.711
59,3,16,Vanilla,0.6286,7,10.75,21,loss,0.16,6,0.0615
59,3,17,Heuristic,0.6286,7,10.75,21,win,0.48,11,0.872
59,3,18,RahulMCTS,0.6286,7,10.75,21,win,0.09,5,0.7385
59,3,19,RahulMCTS,0.6286,7,10.75,21,win,0.0133,3,0.702
58,0,0,Heuristic,0.5416,9,1.259,21,win,0.4,15,0.91
58,0,1,Vanilla,0.5416,9,1.259,21,win,0.59,20,0.9385
58,0,2,Heuristic,0.5416,9,1.259,21,loss,0.06,3,0.009
58,0,3,Vanilla,0.5416,9,1.259,21,win,0.21,7,0.7815
58,0,4,Heuristic,0.5416,9,1.259,21,loss,0.27,6,0.078
58,0,5,Vanilla,0.5416,9,1.259,21,loss,0.4233,10,0.151
58,0,6,Vanilla,0.5416,9,1.259,21,win,0.6633,15,0.9495
58,0,7,Vanilla,0.5416,9,1.259,21,win,0.2533,8,0.8005
58,0,8,Vanilla,0.5416,9,1.259,21,win,0.92,20,0.988
58,0,9,Vanilla,0.5416,9,1.259,21,win,0.49,13,0.8985
58,0,10,RahulMCTS,0.5416,9,1.259,21,win,0.0333,3,0.705
58,0,11,Vanilla,0.5416,9,1.259,21,win,0.35,10,0.84
58,0,12,Heuristic,0.5416,9,1.259,21,win,0.47,15,0.9205
58,0,13,Heuristic,0.5416,9,1.259,21,win,0.4533,15,0.918
58,0,14,Vanilla,0.5416,9,1.259,21,win,0.4833,13,0.8975
58,0,15,RahulMCTS,0.5416,9,1.259,21,win,0.0533,4,0.7205
58,0,16,Vanilla,0.5416,9,1.259,21,loss,0.15,6,0.06
58,0,17,RahulMCTS,0.5416,9,1.259,21,win,0.0333,4,0.7175
58,0,18,Vanilla,0.5416,9,1.259,21,win,0.1967,8,0.792
58,0,19,Vanilla,0.5416,9,1.259,21,loss,0.1067,4,0.0285
