trial,worker,game,opponent,C_PARAM,DEPTH_LIMIT,PB_WEIGHT,RAVE_K,PHASE_LATE_TURN,PHASE_LATE_LENGTH,FOOD_WEIGHT_EARLY,SPACE_WEIGHT_LATE,CENTER_WEIGHT_LATE,CORNER_WEIGHT_LATE,KILL_WEIGHT_LATE,result,survival,final_length,optuna_score
45,6,5,Heuristic,1.6414,16,21.1557,829.7,32,12,5.7067,2.4882,3.1108,2.3106,2.4035,loss,0.0733,4,0.0235
45,6,6,MCTS3,1.6414,16,21.1557,829.7,32,12,5.7067,2.4882,3.1108,2.3106,2.4035,loss,0.3633,7,0.1045
45,6,7,MCTS3,1.6414,16,21.1557,829.7,32,12,5.7067,2.4882,3.1108,2.3106,2.4035,win,0.1867,5,0.753
45,6,8,MCTS3,1.6414,16,21.1557,829.7,32,12,5.7067,2.4882,3.1108,2.3106,2.4035,loss,0.2433,4,0.049
45,6,9,Vanilla,1.6414,16,21.1557,829.7,32,12,5.7067,2.4882,3.1108,2.3106,2.4035,loss,0.38,9,0.132
45,6,10,Vanilla,1.6414,16,21.1557,829.7,32,12,5.7067,2.4882,3.1108,2.3106,2.4035,win,0.1533,5,0.748
42,7,0,Vanilla,2.1313,18,14.5143,702.5,32,16,5.6799,1.017,2.7589,2.3199,0.7033,win,0.18,6,0.7645
42,7,1,Vanilla,2.1313,18,14.5143,702.5,32,16,5.6799,1.017,2.7589,2.3199,0.7033,loss,0.71,12,0.219
42,7,2,Heuristic,2.1313,18,14.5143,702.5,32,16,5.6799,1.017,2.7589,2.3199,0.7033,loss,0.1133,4,0.0295
42,7,3,Vanilla,2.1313,18,14.5143,702.5,32,16,5.6799,1.017,2.7589,2.3199,0.7033,win,0.0567,5,0.7335
42,7,4,Vanilla,2.1313,18,14.5143,702.5,32,16,5.6799,1.017,2.7589,2.3199,0.7033,loss,0.3967,9,0.1345
42,7,5,Heuristic,2.1313,18,14.5143,702.5,32,16,5.6799,1.017,2.7589,2.3199,0.7033,loss,0.28,6,0.0795
42,7,6,Heuristic,2.1313,18,14.5143,702.5,32,16,5.6799,1.017,2.7589,2.3199,0.7033,win,0.34,9,0.826
42,7,7,Vanilla,2.1313,18,14.5143,702.5,32,16,5.6799,1.017,2.7589,2.3199,0.7033,loss,0.1567,6,0.061
42,7,8,Vanilla,2.1313,18,14.5143,702.5,32,16,5.6799,1.017,2.7589,2.3199,0.7033,loss,0.0967,4,0.027
42,7,9,MCTS3,2.1313,18,14.5143,702.5,32,16,5.6799,1.017,2.7589,2.3199,0.7033,win,0.2367,8,0.798
42,7,10,Vanilla,2.1313,18,14.5143,702.5,32,16,5.6799,1.017,2.7589,2.3199,0.7033,draw,0.09,6,0.051
42,7,11,Vanilla,2.1313,18,14.5143,702.5,32,16,5.6799,1.017,2.7589,2.3199,0.7033,loss,0.6333,11,0.195
42,7,12,Heuristic,2.1313,18,14.5143,702.5,32,16,5.6799,1.017,2.7589,2.3199,0.7033,loss,0.1233,5,0.0435
42,7,13,MCTS3,2.1313,18,14.5143,702.5,32,16,5.6799,1.017,2.7589,2.3199,0.7033,loss,0.24,4,0.0485
42,7,14,Heuristic,2.1313,18,14.5143,702.5,32,16,5.6799,1.017,2.7589,2.3199,0.7033,loss,0.1867,7,0.078
42,7,15,Vanilla,2.1313,18,14.5143,702.5,32,16,5.6799,1.017,2.7589,2.3199,0.7033,win,0.2333,8,0.7975
42,7,16,Heuristic,2.1313,18,14.5143,702.5,32,16,5.6799,1.017,2.7589,2.3199,0.7033,loss,0.12,4,0.0305
42,7,17,MCTS3,2.1313,18,14.5143,702.5,32,16,5.6799,1.017,2.7589,2.3199,0.7033,win,0.2867,9,0.818
42,7,18,Heuristic,2.1313,18,14.5143,702.5,32,16,5.6799,1.017,2.7589,2.3199,0.7033,win,0.4267,13,0.889
42,7,19,Vanilla,2.1313,18,14.5143,702.5,32,16,5.6799,1.017,2.7589,2.3199,0.7033,loss,0.1033,4,0.028
44,1,0,MCTS3,2.6323,16,15.3052,865.0,32,16,5.6627,2.5547,2.9956,2.3792,2.6545,win,0.17,7,0.7755
44,1,1,Vanilla,2.6323,16,15.3052,865.0,32,16,5.6627,2.5547,2.9956,2.3792,2.6545,win,0.43,10,0.852
44,1,2,Heuristic,2.6323,16,15.3052,865.0,32,16,5.6627,2.5547,2.9956,2.3792,2.6545,win,0.34,8,0.8135
44,1,3,MCTS3,2.6323,16,15.3052,865.0,32,16,5.6627,2.5547,2.9956,2.3792,2.6545,loss,0.3367,8,0.113
44,1,4,Heuristic,2.6323,16,15.3052,865.0,32,16,5.6627,2.5547,2.9956,2.3792,2.6545,win,0.1667,6,0.7625
44,1,5,MCTS3,2.6323,16,15.3052,865.0,32,16,5.6627,2.5547,2.9956,2.3792,2.6545,win,0.2,7,0.78
44,1,6,MCTS3,2.6323,16,15.3052,865.0,32,16,5.6627,2.5547,2.9956,2.3792,2.6545,loss,0.44,9,0.141
44,1,7,Vanilla,2.6323,16,15.3052,865.0,32,16,5.6627,2.5547,2.9956,2.3792,2.6545,win,0.0567,4,0.721
44,1,8,Vanilla,2.6323,16,15.3052,865.0,32,16,5.6627,2.5547,2.9956,2.3792,2.6545,win,0.1633,5,0.7495
44,1,9,Heuristic,2.6323,16,15.3052,865.0,32,16,5.6627,2.5547,2.9956,2.3792,2.6545,loss,0.3433,8,0.114
44,1,10,Heuristic,2.6323,16,15.3052,865.0,32,16,5.6627,2.5547,2.9956,2.3792,2.6545,loss,0.1933,6,0.0665
44,1,11,Heuristic,2.6323,16,15.3052,865.0,32,16,5.6627,2.5547,2.9956,2.3792,2.6545,win,0.3467,10,0.8395
44,1,12,Heuristic,2.6323,16,15.3052,865.0,32,16,5.6627,2.5547,2.9956,2.3792,2.6545,loss,0.3333,11,0.15
44,1,13,Heuristic,2.6323,16,15.3052,865.0,32,16,5.6627,2.5547,2.9956,2.3792,2.6545,loss,0.33,9,0.1245
44,1,14,Heuristic,2.6323,16,15.3052,865.0,32,16,5.6627,2.5547,2.9956,2.3792,2.6545,win,0.04,4,0.7185
44,1,15,Heuristic,2.6323,16,15.3052,865.0,32,16,5.6627,2.5547,2.9956,2.3792,2.6545,loss,0.29,8,0.106
44,1,16,MCTS3,2.6323,16,15.3052,865.0,32,16,5.6627,2.5547,2.9956,2.3792,2.6545,loss,0.5967,14,0.227
44,1,17,MCTS3,2.6323,16,15.3052,865.0,32,16,5.6627,2.5547,2.9956,2.3792,2.6545,win,0.5133,13,0.902
44,1,18,MCTS3,2.6323,16,15.3052,865.0,32,16,5.6627,2.5547,2.9956,2.3792,2.6545,loss,0.1367,6,0.058
44,1,19,Vanilla,2.6323,16,15.3052,865.0,32,16,5.6627,2.5547,2.9956,2.3792,2.6545,win,0.2233,5,0.7585
46,4,0,Vanilla,1.577,24,14.986,871.1,36,16,5.5228,2.5712,2.9682,2.2342,2.3763,loss,0.08,4,0.0245
46,4,1,MCTS3,1.577,24,14.986,871.1,36,16,5.5228,2.5712,2.9682,2.2342,2.3763,win,0.1933,8,0.7915
46,4,2,Heuristic,1.577,24,14.986,871.1,36,16,5.5228,2.5712,2.9682,2.2342,2.3763,loss,0.25,8,0.1
46,4,3,MCTS3,1.577,24,14.986,871.1,36,16,5.5228,2.5712,2.9682,2.2342,2.3763,win,0.2,8,0.7925
46,4,4,MCTS3,1.577,24,14.986,871.1,36,16,5.5228,2.5712,2.9682,2.2342,2.3763,loss,0.4533,10,0.1555
46,4,5,MCTS3,1.577,24,14.986,871.1,36,16,5.5228,2.5712,2.9682,2.2342,2.3763,win,0.3833,10,0.845
46,4,6,MCTS3,1.577,24,14.986,871.1,36,16,5.5228,2.5712,2.9682,2.2342,2.3763,loss,0.4567,11,0.1685
46,4,7,Heuristic,1.577,24,14.986,871.1,36,16,5.5228,2.5712,2.9682,2.2342,2.3763,loss,0.1167,4,0.03
46,4,8,Heuristic,1.577,24,14.986,871.1,36,16,5.5228,2.5712,2.9682,2.2342,2.3763,loss,0.21,6,0.069
46,4,9,MCTS3,1.577,24,14.986,871.1,36,16,5.5228,2.5712,2.9682,2.2342,2.3763,win,0.0967,5,0.7395
46,4,10,MCTS3,1.577,24,14.986,871.1,36,16,5.5228,2.5712,2.9682,2.2342,2.3763,loss,0.0367,4,0.018
46,4,11,Heuristic,1.577,24,14.986,871.1,36,16,5.5228,2.5712,2.9682,2.2342,2.3763,win,0.1933,6,0.7665
46,4,12,Heuristic,1.577,24,14.986,871.1,36,16,5.5228,2.5712,2.9682,2.2342,2.3763,loss,0.3033,5,0.0705
46,4,13,Vanilla,1.577,24,14.986,871.1,36,16,5.5228,2.5712,2.9682,2.2342,2.3763,loss,0.0733,4,0.0235
46,4,14,Heuristic,1.577,24,14.986,871.1,36,16,5.5228,2.5712,2.9682,2.2342,2.3763,loss,0.1533,7,0.073
46,4,15,MCTS3,1.577,24,14.986,871.1,36,16,5.5228,2.5712,2.9682,2.2342,2.3763,win,0.1133,6,0.7545
46,4,16,MCTS3,1.577,24,14.986,871.1,36,16,5.5228,2.5712,2.9682,2.2342,2.3763,loss,0.6167,13,0.2175
46,4,17,MCTS3,1.577,24,14.986,871.1,36,16,5.5228,2.5712,2.9682,2.2342,2.3763,win,0.22,7,0.783
46,4,18,Vanilla,1.577,24,14.986,871.1,36,16,5.5228,2.5712,2.9682,2.2342,2.3763,win,0.6267,9,0.869
46,4,19,Vanilla,1.577,24,14.986,871.1,36,16,5.5228,2.5712,2.9682,2.2342,2.3763,win,0.5067,12,0.8885
47,2,0,Heuristic,2.5908,16,15.4545,865.5,33,16,5.4865,0.8678,2.9726,1.5182,2.9189,win,0.2333,6,0.7725
47,2,1,Vanilla,2.5908,16,15.4545,865.5,33,16,5.4865,0.8678,2.9726,1.5182,2.9189,win,0.0667,5,0.735
47,2,2,Heuristic,2.5908,16,15.4545,865.5,33,16,5.4865,0.8678,2.9726,1.5182,2.9189,loss,0.1467,5,0.047
47,2,3,Vanilla,2.5908,16,15.4545,865.5,33,16,5.4865,0.8678,2.9726,1.5182,2.9189,loss,0.33,6,0.087
47,2,4,Heuristic,2.5908,16,15.4545,865.5,33,16,5.4865,0.8678,2.9726,1.5182,2.9189,loss,0.1133,5,0.042
47,2,5,MCTS3,2.5908,16,15.4545,865.5,33,16,5.4865,0.8678,2.9726,1.5182,2.9189,loss,0.11,5,0.0415
47,2,6,Vanilla,2.5908,16,15.4545,865.5,33,16,5.4865,0.8678,2.9726,1.5182,2.9189,loss,0.0367,5,0.0305
47,2,7,MCTS3,2.5908,16,15.4545,865.5,33,16,5.4865,0.8678,2.9726,1.5182,2.9189,loss,0.5567,11,0.1835
47,2,8,Vanilla,2.5908,16,15.4545,865.5,33,16,5.4865,0.8678,2.9726,1.5182,2.9189,win,0.14,6,0.7585
47,2,9,MCTS3,2.5908,16,15.4545,865.5,33,16,5.4865,0.8678,2.9726,1.5182,2.9189,win,0.2433,8,0.799
47,2,10,Heuristic,2.5908,16,15.4545,865.5,33,16,5.4865,0.8678,2.9726,1.5182,2.9189,loss,0.6367,17,0.2455
47,2,11,Heuristic,2.5908,16,15.4545,865.5,33,16,5.4865,0.8678,2.9726,1.5182,2.9189,win,0.2367,11,0.8355
47,2,12,MCTS3,2.5908,16,15.4545,865.5,33,16,5.4865,0.8678,2.9726,1.5182,2.9189,loss,0.4633,7,0.1195
47,2,13,Heuristic,2.5908,16,15.4545,865.5,33,16,5.4865,0.8678,2.9726,1.5182,2.9189,loss,0.0533,3,0.008
47,2,14,MCTS3,2.5908,16,15.4545,865.5,33,16,5.4865,0.8678,2.9726,1.5182,2.9189,win,0.3667,9,0.83
47,2,15,Heuristic,2.5908,16,15.4545,865.5,33,16,5.4865,0.8678,2.9726,1.5182,2.9189,loss,0.0933,5,0.039
47,2,16,Heuristic,2.5908,16,15.4545,865.5,33,16,5.4865,0.8678,2.9726,1.5182,2.9189,loss,0.0667,5,0.035
47,2,17,MCTS3,2.5908,16,15.4545,865.5,33,16,5.4865,0.8678,2.9726,1.5182,2.9189,win,0.2267,8,0.7965
47,2,18,Heuristic,2.5908,16,15.4545,865.5,33,16,5.4865,0.8678,2.9726,1.5182,2.9189,loss,0.3433,11,0.1515
47,2,19,Vanilla,2.5908,16,15.4545,865.5,33,16,5.4865,0.8678,2.9726,1.5182,2.9189,win,0.2933,8,0.8065
43,5,0,Heuristic,2.2279,16,15.1002,870.0,34,15,4.9145,0.8902,2.9065,2.3353,3.6117,win,0.8433,21,0.9765
43,5,1,Vanilla,2.2279,16,15.1002,870.0,34,15,4.9145,0.8902,2.9065,2.3353,3.6117,loss,0.3633,7,0.1045
43,5,2,Vanilla,2.2279,16,15.1002,870.0,34,15,4.9145,0.8902,2.9065,2.3353,3.6117,loss,0.1,4,0.0275
43,5,3,Heuristic,2.2279,16,15.1002,870.0,34,15,4.9145,0.8902,2.9065,2.3353,3.6117,loss,0.2167,6,0.07
43,5,4,Heuristic,2.2279,16,15.1002,870.0,34,15,4.9145,0.8902,2.9065,2.3353,3.6117,loss,0.0733,4,0.0235
43,5,5,MCTS3,2.2279,16,15.1002,870.0,34,15,4.9145,0.8902,2.9065,2.3353,3.6117,win,0.2467,6,0.7745
43,5,6,Vanilla,2.2279,16,15.1002,870.0,34,15,4.9145,0.8902,2.9065,2.3353,3.6117,win,0.6567,12,0.911
43,5,7,Vanilla,2.2279,16,15.1002,870.0,34,15,4.9145,0.8902,2.9065,2.3353,3.6117,win,0.29,4,0.756
43,5,8,Vanilla,2.2279,16,15.1002,870.0,34,15,4.9145,0.8902,2.9065,2.3353,3.6117,loss,0.4367,8,0.128
43,5,9,Vanilla,2.2279,16,15.1002,870.0,34,15,4.9145,0.8902,2.9065,2.3353,3.6117,win,0.2467,8,0.7995
43,5,10,MCTS3,2.2279,16,15.1002,870.0,34,15,4.9145,0.8902,2.9065,2.3353,3.6117,loss,0.3167,11,0.1475
43,5,11,Heuristic,2.2279,16,15.1002,870.0,34,15,4.9145,0.8902,2.9065,2.3353,3.6117,loss,0.35,7,0.1025
43,5,12,Heuristic,2.2279,16,15.1002,870.0,34,15,4.9145,0.8902,2.9065,2.3353,3.6117,loss,0.5067,11,0.176
43,5,13,Vanilla,2.2279,16,15.1002,870.0,34,15,4.9145,0.8902,2.9065,2.3353,3.6117,win,0.06,6,0.7465
43,5,14,MCTS3,2.2279,16,15.1002,870.0,34,15,4.9145,0.8902,2.9065,2.3353,3.6117,win,0.0833,4,0.725
43,5,15,Heuristic,2.2279,16,15.1002,870.0,34,15,4.9145,0.8902,2.9065,2.3353,3.6117,win,0.55,12,0.895
43,5,16,MCTS3,2.2279,16,15.1002,870.0,34,15,4.9145,0.8902,2.9065,2.3353,3.6117,win,0.5133,11,0.877
43,5,17,Heuristic,2.2279,16,15.1002,870.0,34,15,4.9145,0.8902,2.9065,2.3353,3.6117,loss,0.1833,7,0.0775
43,5,18,MCTS3,2.2279,16,15.1002,870.0,34,15,4.9145,0.8902,2.9065,2.3353,3.6117,win,0.3533,8,0.8155
43,5,19,Vanilla,2.2279,16,15.1002,870.0,34,15,4.9145,0.8902,2.9065,2.3353,3.6117,win,0.7367,14,0.948
48,3,0,MCTS3,2.5952,16,15.1849,869.6,49,15,5.5343,2.3758,2.9281,2.1041,2.9358,win,0.7667,20,0.965
48,3,1,Heuristic,2.5952,16,15.1849,869.6,49,15,5.5343,2.3758,2.9281,2.1041,2.9358,win,0.3067,7,0.796
48,3,2,Vanilla,2.5952,16,15.1849,869.6,49,15,5.5343,2.3758,2.9281,2.1041,2.9358,loss,0.11,6,0.054
48,3,3,Vanilla,2.5952,16,15.1849,869.6,49,15,5.5343,2.3758,2.9281,2.1041,2.9358,win,0.8033,14,0.958
48,3,4,Vanilla,2.5952,16,15.1849,869.6,49,15,5.5343,2.3758,2.9281,2.1041,2.9358,loss,0.44,10,0.1535
48,3,5,MCTS3,2.5952,16,15.1849,869.6,49,15,5.5343,2.3758,2.9281,2.1041,2.9358,loss,0.37,10,0.143
48,3,6,MCTS3,2.5952,16,15.1849,869.6,49,15,5.5343,2.3758,2.9281,2.1041,2.9358,loss,0.1133,9,0.092
48,3,7,MCTS3,2.5952,16,15.1849,869.6,49,15,5.5343,2.3758,2.9281,2.1041,2.9358,win,0.17,6,0.763
48,3,8,MCTS3,2.5952,16,15.1849,869.6,49,15,5.5343,2.3758,2.9281,2.1041,2.9358,win,0.25,8,0.8
48,3,9,Heuristic,2.5952,16,15.1849,869.6,49,15,5.5343,2.3758,2.9281,2.1041,2.9358,loss,0.2733,8,0.1035
48,3,10,Heuristic,2.5952,16,15.1849,869.6,49,15,5.5343,2.3758,2.9281,2.1041,2.9358,loss,0.8033,19,0.2705
48,3,11,Heuristic,2.5952,16,15.1849,869.6,49,15,5.5343,2.3758,2.9281,2.1041,2.9358,win,0.1667,8,0.7875
48,3,12,Vanilla,2.5952,16,15.1849,869.6,49,15,5.5343,2.3758,2.9281,2.1041,2.9358,loss,0.08,5,0.037
48,3,13,Vanilla,2.5952,16,15.1849,869.6,49,15,5.5343,2.3758,2.9281,2.1041,2.9358,win,0.1367,5,0.7455
48,3,14,MCTS3,2.5952,16,15.1849,869.6,49,15,5.5343,2.3758,2.9281,2.1041,2.9358,win,0.1967,6,0.767
48,3,15,Heuristic,2.5952,16,15.1849,869.6,49,15,5.5343,2.3758,2.9281,2.1041,2.9358,loss,0.35,10,0.14
48,3,16,Heuristic,2.5952,16,15.1849,869.6,49,15,5.5343,2.3758,2.9281,2.1041,2.9358,loss,0.2233,8,0.096
48,3,17,Vanilla,2.5952,16,15.1849,869.6,49,15,5.5343,2.3758,2.9281,2.1041,2.9358,loss,0.0933,5,0.039
48,3,18,Heuristic,2.5952,16,15.1849,869.6,49,15,5.5343,2.3758,2.9281,2.1041,2.9358,loss,0.3167,7,0.0975
48,3,19,MCTS3,2.5952,16,15.1849,869.6,49,15,5.5343,2.3758,2.9281,2.1041,2.9358,loss,0.3767,8,0.119
49,0,0,Heuristic,1.9591,16,12.1606,877.7,33,14,5.6066,2.4253,2.9257,0.6269,3.3794,win,0.4033,10,0.848
49,0,1,Heuristic,1.9591,16,12.1606,877.7,33,14,5.6066,2.4253,2.9257,0.6269,3.3794,loss,0.25,9,0.1125
49,0,2,Vanilla,1.9591,16,12.1606,877.7,33,14,5.6066,2.4253,2.9257,0.6269,3.3794,win,0.22,6,0.7705
49,0,3,MCTS3,1.9591,16,12.1606,877.7,33,14,5.6066,2.4253,2.9257,0.6269,3.3794,win,0.1467,5,0.747
49,0,4,MCTS3,1.9591,16,12.1606,877.7,33,14,5.6066,2.4253,2.9257,0.6269,3.3794,loss,0.25,4,0.05
49,0,5,Heuristic,1.9591,16,12.1606,877.7,33,14,5.6066,2.4253,2.9257,0.6269,3.3794,loss,0.0667,5,0.035
49,0,6,MCTS3,1.9591,16,12.1606,877.7,33,14,5.6066,2.4253,2.9257,0.6269,3.3794,win,0.25,11,0.8375
49,0,7,Vanilla,1.9591,16,12.1606,877.7,33,14,5.6066,2.4253,2.9257,0.6269,3.3794,loss,0.3033,5,0.0705
49,0,8,Heuristic,1.9591,16,12.1606,877.7,33,14,5.6066,2.4253,2.9257,0.6269,3.3794,loss,0.1967,4,0.042
49,0,9,MCTS3,1.9591,16,12.1606,877.7,33,14,5.6066,2.4253,2.9257,0.6269,3.3794,loss,0.13,5,0.0445
49,0,10,Heuristic,1.9591,16,12.1606,877.7,33,14,5.6066,2.4253,2.9257,0.6269,3.3794,win,0.2133,6,0.7695
49,0,11,MCTS3,1.9591,16,12.1606,877.7,33,14,5.6066,2.4253,2.9257,0.6269,3.3794,win,0.5333,15,0.93
49,0,12,MCTS3,1.9591,16,12.1606,877.7,33,14,5.6066,2.4253,2.9257,0.6269,3.3794,win,0.5733,9,0.861
49,0,13,MCTS3,1.9591,16,12.1606,877.7,33,14,5.6066,2.4253,2.9257,0.6269,3.3794,loss,0.35,7,0.1025
49,0,14,Vanilla,1.9591,16,12.1606,877.7,33,14,5.6066,2.4253,2.9257,0.6269,3.3794,loss,0.3567,9,0.1285
49,0,15,MCTS3,1.9591,16,12.1606,877.7,33,14,5.6066,2.4253,2.9257,0.6269,3.3794,loss,0.25,8,0.1
49,0,16,Heuristic,1.9591,16,12.1606,877.7,33,14,5.6066,2.4253,2.9257,0.6269,3.3794,loss,0.0633,4,0.022
49,0,17,Vanilla,1.9591,16,12.1606,877.7,33,14,5.6066,2.4253,2.9257,0.6269,3.3794,win,0.5367,9,0.8555
49,0,18,Vanilla,1.9591,16,12.1606,877.7,33,14,5.6066,2.4253,2.9257,0.6269,3.3794,win,0.04,5,0.731
49,0,19,MCTS3,1.9591,16,12.1606,877.7,33,14,5.6066,2.4253,2.9257,0.6269,3.3794,loss,0.2833,7,0.0925
50,6,0,Vanilla,2.5972,16,15.4019,597.0,57,14,5.5355,1.5791,2.9161,0.6305,2.9374,loss,0.1,4,0.0275
50,6,1,MCTS3,2.5972,16,15.4019,597.0,57,14,5.5355,1.5791,2.9161,0.6305,2.9374,loss,0.33,6,0.087
50,6,2,Vanilla,2.5972,16,15.4019,597.0,57,14,5.5355,1.5791,2.9161,0.6305,2.9374,loss,0.15,6,0.06
50,6,3,Vanilla,2.5972,16,15.4019,597.0,57,14,5.5355,1.5791,2.9161,0.6305,2.9374,win,0.17,6,0.763
50,6,4,Vanilla,2.5972,16,15.4019,597.0,57,14,5.5355,1.5791,2.9161,0.6305,2.9374,win,0.52,12,0.8905
50,6,5,Heuristic,2.5972,16,15.4019,597.0,57,14,5.5355,1.5791,2.9161,0.6305,2.9374,loss,0.1867,9,0.103
50,6,6,Vanilla,2.5972,16,15.4019,597.0,57,14,5.5355,1.5791,2.9161,0.6305,2.9374,win,0.07,6,0.748
50,6,7,MCTS3,2.5972,16,15.4019,597.0,57,14,5.5355,1.5791,2.9161,0.6305,2.9374,loss,0.76,18,0.264
50,6,8,Vanilla,2.5972,16,15.4019,597.0,57,14,5.5355,1.5791,2.9161,0.6305,2.9374,loss,0.6833,11,0.2025
50,6,9,Vanilla,2.5972,16,15.4019,597.0,57,14,5.5355,1.5791,2.9161,0.6305,2.9374,loss,0.43,8,0.127
50,6,10,Heuristic,2.5972,16,15.4019,597.0,57,14,5.5355,1.5791,2.9161,0.6305,2.9374,win,0.5533,15,0.933
50,6,11,MCTS3,2.5972,16,15.4019,597.0,57,14,5.5355,1.5791,2.9161,0.6305,2.9374,loss,0.5833,11,0.1875
50,6,12,Vanilla,2.5972,16,15.4019,597.0,57,14,5.5355,1.5791,2.9161,0.6305,2.9374,loss,0.4733,7,0.121
50,6,13,Vanilla,2.5972,16,15.4019,597.0,57,14,5.5355,1.5791,2.9161,0.6305,2.9374,win,0.3167,5,0.7725
50,6,14,MCTS3,2.5972,16,15.4019,597.0,57,14,5.5355,1.5791,2.9161,0.6305,2.9374,win,0.12,5,0.743
50,6,15,Heuristic,2.5972,16,15.4019,597.0,57,14,5.5355,1.5791,2.9161,0.6305,2.9374,win,0.28,9,0.817
50,6,16,Vanilla,2.5972,16,15.4019,597.0,57,14,5.5355,1.5791,2.9161,0.6305,2.9374,loss,0.0867,4,0.0255
50,6,17,Heuristic,2.5972,16,15.4019,597.0,57,14,5.5355,1.5791,2.9161,0.6305,2.9374,win,0.3467,9,0.827
50,6,18,Vanilla,2.5972,16,15.4019,597.0,57,14,5.5355,1.5791,2.9161,0.6305,2.9374,win,0.1767,4,0.739
50,6,19,MCTS3,2.5972,16,15.4019,597.0,57,14,5.5355,1.5791,2.9161,0.6305,2.9374,loss,0.3967,10,0.147
51,1,0,MCTS3,1.8952,24,12.0984,617.5,58,14,3.6478,1.5898,2.9123,0.5451,3.3574,loss,0.4433,6,0.104
51,1,1,Vanilla,1.8952,24,12.0984,617.5,58,14,3.6478,1.5898,2.9123,0.5451,3.3574,loss,0.0967,4,0.027
51,1,2,MCTS3,1.8952,24,12.0984,617.5,58,14,3.6478,1.5898,2.9123,0.5451,3.3574,win,0.2133,7,0.782
51,1,3,MCTS3,1.8952,24,12.0984,617.5,58,14,3.6478,1.5898,2.9123,0.5451,3.3574,win,0.34,10,0.8385
51,1,4,Vanilla,1.8952,24,12.0984,617.5,58,14,3.6478,1.5898,2.9123,0.5451,3.3574,win,0.14,10,0.8085
51,1,5,Heuristic,1.8952,24,12.0984,617.5,58,14,3.6478,1.5898,2.9123,0.5451,3.3574,loss,0.1967,7,0.0795
51,1,6,Vanilla,1.8952,24,12.0984,617.5,58,14,3.6478,1.5898,2.9123,0.5451,3.3574,win,0.05,4,0.72
51,1,7,Heuristic,1.8952,24,12.0984,617.5,58,14,3.6478,1.5898,2.9123,0.5451,3.3574,loss,0.2033,5,0.0555
51,1,8,MCTS3,1.8952,24,12.0984,617.5,58,14,3.6478,1.5898,2.9123,0.5451,3.3574,loss,0.54,18,0.231
51,1,9,Vanilla,1.8952,24,12.0984,617.5,58,14,3.6478,1.5898,2.9123,0.5451,3.3574,win,0.26,7,0.789
51,1,10,Heuristic,1.8952,24,12.0984,617.5,58,14,3.6478,1.5898,2.9123,0.5451,3.3574,loss,0.2333,9,0.11
51,1,11,MCTS3,1.8952,24,12.0984,617.5,58,14,3.6478,1.5898,2.9123,0.5451,3.3574,loss,0.4567,11,0.1685
51,1,12,Heuristic,1.8952,24,12.0984,617.5,58,14,3.6478,1.5898,2.9123,0.5451,3.3574,win,0.2133,5,0.757
51,1,13,Heuristic,1.8952,24,12.0984,617.5,58,14,3.6478,1.5898,2.9123,0.5451,3.3574,loss,0.2233,6,0.071
51,1,14,MCTS3,1.8952,24,12.0984,617.5,58,14,3.6478,1.5898,2.9123,0.5451,3.3574,win,0.5967,13,0.9145
51,1,15,MCTS3,1.8952,24,12.0984,617.5,58,14,3.6478,1.5898,2.9123,0.5451,3.3574,win,0.6233,13,0.9185
51,1,16,Heuristic,1.8952,24,12.0984,617.5,58,14,3.6478,1.5898,2.9123,0.5451,3.3574,loss,0.09,4,0.026
51,1,17,Vanilla,1.8952,24,12.0984,617.5,58,14,3.6478,1.5898,2.9123,0.5451,3.3574,loss,0.1567,4,0.036
51,1,18,Heuristic,1.8952,24,12.0984,617.5,58,14,3.6478,1.5898,2.9123,0.5451,3.3574,loss,0.3733,8,0.1185
51,1,19,Heuristic,1.8952,24,12.0984,617.5,58,14,3.6478,1.5898,2.9123,0.5451,3.3574,loss,0.33,7,0.0995
53,2,0,Heuristic,1.8053,22,11.8265,619.2,57,14,6.5214,1.576,2.2008,0.565,3.4544,loss,0.18,7,0.077
53,2,1,Vanilla,1.8053,22,11.8265,619.2,57,14,6.5214,1.576,2.2008,0.565,3.4544,win,0.0533,5,0.733
53,2,2,Heuristic,1.8053,22,11.8265,619.2,57,14,6.5214,1.576,2.2008,0.565,3.4544,win,0.3633,15,0.9045
53,2,3,MCTS3,1.8053,22,11.8265,619.2,57,14,6.5214,1.576,2.2008,0.565,3.4544,win,0.4267,11,0.864
53,2,4,MCTS3,1.8053,22,11.8265,619.2,57,14,6.5214,1.576,2.2008,0.565,3.4544,win,0.3467,9,0.827
53,2,5,Heuristic,1.8053,22,11.8265,619.2,57,14,6.5214,1.576,2.2008,0.565,3.4544,loss,0.2367,6,0.073
53,2,6,Vanilla,1.8053,22,11.8265,619.2,57,14,6.5214,1.576,2.2008,0.565,3.4544,win,0.04,4,0.7185
53,2,7,Heuristic,1.8053,22,11.8265,619.2,57,14,6.5214,1.576,2.2008,0.565,3.4544,loss,0.0733,4,0.0235
53,2,8,MCTS3,1.8053,22,11.8265,619.2,57,14,6.5214,1.576,2.2008,0.565,3.4544,loss,0.2233,6,0.071
53,2,9,MCTS3,1.8053,22,11.8265,619.2,57,14,6.5214,1.576,2.2008,0.565,3.4544,win,0.1233,5,0.7435
